id	alter	zivilstand	geschlecht	pihh	kaufkraft	einkauf
19554	41	Single	Frau	1	tief	2134
19555	47	Single	Mann	1	mittel	4703
19557	47	Single	Frau	1	mittel	6720
19558	69	Single	Frau	1	mittel	1195
19559	35	Verheiratet	Frau	4	mittel	8447
19560	67	Verheiratet	Mann	4	mittel	5391
19561	38	Verheiratet	Mann	5	tief	1940
19562	64	Single	Frau	1	mittel	7884
19563	45	Single	Frau	1	hoch	9964
19565	63	Verheiratet	Mann	2	hoch	14009
19567	42	Single	Frau	1	mittel	6115
19568	42	Verheiratet	Mann	5	mittel	3993
19569	53	Verheiratet	Mann	2	hoch	23163
19570	75	Verheiratet	Mann	2	hoch	6629
19571	66	Single	Frau	1	hoch	10346
19572	28	Single	Frau	1	tief	2442
19574	42	Single	Mann	1	hoch	13556
19577	67	Verheiratet	Mann	2	mittel	6417
19579	55	Verheiratet	Mann	2	mittel	4327
19580	58	Verheiratet	Mann	2	hoch	12742
19582	39	Verheiratet	Frau	4	tief	2129
19583	36	Verheiratet	Frau	2	tief	2456
19584	49	Verheiratet	Mann	2	hoch	13514
19586	38	Single	Frau	1	tief	1726
19587	61	Single	Frau	1	tief	2112
19588	37	Verheiratet	Mann	2	mittel	6207
19589	44	Verheiratet	Frau	3	sehr hoch	21178
19590	69	Verheiratet	Mann	2	hoch	6975
19591	88	Verheiratet	Mann	2	sehr hoch	25684
19592	50	Single	Mann	1	sehr hoch	26520
19593	46	Single	Mann	1	mittel	4626
19594	45	Single	Frau	1	mittel	4767
19595	69	Single	Frau	1	mittel	5620
19596	33	Verheiratet	Mann	4	tief	2388
19602	48	Verheiratet	Mann	2	hoch	8734
19604	78	Single	Mann	1	hoch	11238
19607	76	Verheiratet	Mann	2	mittel	3843
19608	39	Single	Frau	1	mittel	3258
19610	62	Verheiratet	Mann	5	hoch	15965
19611	50	Konkubinat	Mann	2	sehr hoch	15281
19612	46	Verheiratet	Mann	3	hoch	5862
19615	40	Konkubinat	Frau	3	hoch	17994
19616	61	Konkubinat	Mann	4	hoch	11584
19617	58	Verheiratet	Mann	4	hoch	8419
19620	45	Verheiratet	Mann	2	sehr hoch	14395
19621	33	Single	Frau	1	tief	2378
19622	83	Konkubinat	Frau	2	mittel	6364
19623	35	Single	Mann	1	tief	1411
19624	39	Single	Mann	1	mittel	3431
19625	48	Single	Mann	1	hoch	10570
19626	50	Single	Mann	1	mittel	3566
19627	60	Verheiratet	Mann	2	hoch	12469
19628	53	Single	Frau	1	tief	2101
19629	45	Verheiratet	Mann	4	hoch	12461
19630	39	Konkubinat	Frau	2	hoch	15030
19631	69	Verheiratet	Mann	2	mittel	2720
19632	33	Konkubinat	Mann	3	mittel	5875
19633	46	Verheiratet	Mann	5	tief	1269
19636	33	Single	Frau	1	tief	1917
19640	45	Konkubinat	Frau	2	hoch	11207
19641	37	Single	Frau	1	tief	1829
19642	64	Konkubinat	Mann	1	hoch	16369
19643	30	Single	Frau	1	tief	1445
19644	40	Verheiratet	Mann	3	tief	2699
19645	38	Verheiratet	Mann	6	tief	1883
19646	57	Single	Mann	1	hoch	12304
19647	54	Verheiratet	Mann	4	sehr hoch	14839
19648	32	Single	Mann	1	tief	453
19652	35	Single	Mann	1	mittel	4255
19653	47	Single	Frau	1	tief	1871
19654	41	Single	Frau	1	hoch	21194
19655	60	Konkubinat	Mann	2	hoch	12535
19656	52	Single	Frau	1	sehr hoch	10605
19657	43	Verheiratet	Mann	4	hoch	20460
19658	32	Verheiratet	Frau	2	tief	2856
19660	69	Single	Frau	1	tief	3267
19661	24	Verheiratet	Frau	2	tief	2258
19663	34	Verheiratet	Frau	3	mittel	3717
19667	34	Single	Frau	1	mittel	6211
19669	38	Verheiratet	Mann	3	tief	2642
19671	39	Verheiratet	Mann	4	mittel	6856
19676	41	Single	Frau	1	sehr hoch	18474
19678	63	Konkubinat	Mann	2	sehr hoch	26190
19679	31	Konkubinat	Mann	2	mittel	2568
19687	58	Single	Frau	1	hoch	13594
19688	39	Verheiratet	Frau	2	mittel	4977
19690	41	Single	Frau	1	tief	2447
19691	38	Konkubinat	Frau	3	hoch	12740
19692	47	Single	Frau	1	mittel	6994
19697	31	Konkubinat	Mann	2	hoch	10393
19699	51	Verheiratet	Frau	2	hoch	9350
19701	35	Single	Mann	1	mittel	3365
19703	33	Single	Frau	1	tief	2051
19705	76	Single	Mann	1	hoch	12207
19706	51	Verheiratet	Mann	3	sehr hoch	29419
19709	33	Verheiratet	Frau	4	tief	2625
19710	44	Verheiratet	Mann	4	mittel	5422
19716	56	Single	Frau	1	hoch	15792
19719	66	Konkubinat	Frau	3	mittel	7424
19722	64	Single	Mann	1	mittel	5329
19723	46	Single	Frau	1	mittel	7784
19726	45	Single	Frau	1	hoch	10714
19728	39	Single	Frau	1	tief	2046
19730	36	Verheiratet	Mann	3	tief	1169
19731	59	Konkubinat	Mann	2	sehr hoch	13839
19735	57	Konkubinat	Frau	2	mittel	4538
19737	49	Konkubinat	Mann	1	hoch	20198
19739	29	Single	Frau	1	tief	2758
19746	42	Single	Frau	1	mittel	7276
19747	48	Verheiratet	Mann	2	mittel	5497
19748	44	Konkubinat	Frau	5	tief	2645
19749	35	Konkubinat	Mann	3	sehr hoch	17098
19751	77	Single	Frau	1	hoch	12161
19753	37	Konkubinat	Frau	3	tief	2908
19757	33	Single	Frau	1	tief	1604
19760	50	Verheiratet	Mann	2	hoch	16785
19761	45	Single	Frau	1	hoch	11332
19762	35	Konkubinat	Mann	2	mittel	5667
19772	31	Konkubinat	Frau	2	tief	2103
19774	33	Konkubinat	Mann	2	hoch	4721
19776	35	Single	Mann	1	tief	1101
19785	31	Single	Mann	1	mittel	4390
19786	33	Single	Mann	1	mittel	2767
19787	43	Verheiratet	Mann	3	hoch	16513
19788	49	Konkubinat	Frau	2	mittel	7021
19790	64	Verheiratet	Frau	2	sehr hoch	14118
19792	57	Single	Frau	1	mittel	3751
19793	47	Single	Mann	1	hoch	5066
19795	32	Verheiratet	Mann	2	tief	2060
19797	44	Verheiratet	Mann	3	mittel	1590
19799	31	Verheiratet	Frau	2	tief	3305
19805	38	Verheiratet	Mann	4	mittel	8029
19806	28	Verheiratet	Mann	7	tief	3335
19807	35	Single	Frau	1	tief	2738
19809	56	Verheiratet	Mann	2	hoch	11874
19810	43	Single	Mann	1	tief	1594
19814	55	Verheiratet	Mann	2	mittel	3623
19818	42	Konkubinat	Mann	2	sehr hoch	26186
19822	40	Verheiratet	Frau	4	hoch	10857
19825	54	Single	Frau	1	tief	2260
19830	59	Single	Frau	1	hoch	7005
19836	53	Single	Mann	1	hoch	5995
19839	51	Single	Mann	1	mittel	4641
19841	37	Konkubinat	Frau	3	tief	1718
19842	39	Konkubinat	Frau	2	mittel	5437
19845	44	Single	Frau	1	hoch	16085
19854	53	Single	Frau	1	mittel	3750
19856	37	Single	Mann	1	tief	1219
19860	48	Single	Frau	1	mittel	6269
19862	30	Konkubinat	Frau	2	hoch	12971
19865	38	Single	Mann	1	tief	885
19866	47	Single	Frau	1	mittel	4392
19873	48	Single	Frau	1	mittel	6440
19876	37	Single	Mann	1	tief	1878
19879	38	Konkubinat	Mann	2	hoch	16223
19882	32	Single	Mann	1	tief	1631
19885	32	Verheiratet	Mann	2	mittel	6697
19889	27	Single	Frau	1	tief	1786
19894	41	Single	Frau	1	mittel	4222
19900	65	Single	Frau	1	mittel	4118
19901	26	Konkubinat	Frau	1	tief	1010
19903	40	Verheiratet	Mann	2	hoch	15934
19904	32	Verheiratet	Mann	2	tief	1566
19910	90	Verheiratet	Mann	3	sehr hoch	18379
19912	37	Single	Frau	1	mittel	3691
19913	33	Single	Frau	1	tief	1753
19917	38	Single	Mann	1	tief	1925
19919	69	Verheiratet	Mann	2	sehr hoch	14858
19921	57	Konkubinat	Mann	2	sehr hoch	20575
19922	49	Konkubinat	Frau	2	tief	3221
19923	60	Verheiratet	Mann	2	sehr hoch	16738
19925	37	Konkubinat	Frau	5	tief	3734
19928	38	Single	Mann	1	hoch	8670
19929	53	Verheiratet	Mann	2	hoch	20086
19931	29	Verheiratet	Frau	2	tief	1972
19932	30	Verheiratet	Mann	3	hoch	12135
19933	21	Konkubinat	Mann	4	mittel	7689
19934	30	Single	Frau	1	tief	1879
19935	47	Verheiratet	Mann	8	hoch	10601
19938	47	Single	Mann	1	sehr hoch	9397
19939	40	Single	Frau	1	mittel	1315
19940	36	Verheiratet	Mann	4	mittel	4759
19941	47	Konkubinat	Frau	1	hoch	13301
19942	39	Konkubinat	Mann	3	mittel	5189
19943	36	Verheiratet	Mann	2	mittel	4717
19944	36	Verheiratet	Mann	2	mittel	7805
19946	35	Konkubinat	Frau	5	mittel	4190
19950	35	Verheiratet	Mann	5	mittel	6945
19951	30	Single	Frau	1	tief	2256
19955	31	Single	Mann	1	mittel	4148
19958	51	Konkubinat	Mann	4	hoch	14169
19959	34	Single	Mann	1	tief	294
19961	38	Single	Mann	1	tief	1146
19963	32	Verheiratet	Frau	8	tief	2191
19965	29	Konkubinat	Frau	2	tief	3187
19970	38	Konkubinat	Frau	2	mittel	7014
19973	22	Single	Mann	1	tief	1479
19978	30	Single	Mann	1	tief	1085
19981	32	Konkubinat	Mann	2	hoch	7426
19983	37	Konkubinat	Mann	2	mittel	4161
19984	48	Single	Mann	1	hoch	12648
19986	34	Single	Frau	1	mittel	4415
19989	27	Konkubinat	Frau	2	tief	3545
19992	31	Konkubinat	Mann	2	tief	1880
19995	36	Single	Mann	1	tief	1040
19998	37	Konkubinat	Frau	2	tief	2011
20000	30	Single	Frau	1	mittel	5348
20001	38	Verheiratet	Mann	4	hoch	12617
20004	55	Single	Frau	1	hoch	11639
20005	62	Single	Frau	1	hoch	10746
20007	53	Single	Frau	1	tief	1684
20010	66	Konkubinat	Mann	2	sehr hoch	20674
20013	43	Konkubinat	Frau	2	hoch	19145
20015	41	Verheiratet	Mann	4	mittel	6359
20017	30	Konkubinat	Mann	2	tief	1477
20020	37	Single	Mann	1	tief	1246
20021	41	Konkubinat	Frau	2	tief	1342
20022	52	Single	Mann	1	mittel	6785
20023	54	Konkubinat	Mann	3	sehr hoch	33911
20027	56	Single	Frau	1	mittel	5876
20028	39	Single	Mann	1	mittel	5281
20029	44	Single	Frau	1	mittel	3445
20031	67	Single	Mann	1	hoch	9114
20032	55	Single	Mann	1	mittel	7405
20035	34	Konkubinat	Mann	3	tief	1350
20036	43	Single	Frau	1	mittel	5652
20039	35	Single	Frau	1	tief	2076
20047	42	Verheiratet	Mann	3	hoch	13983
20048	34	Konkubinat	Mann	6	mittel	4186
20049	33	Single	Mann	1	tief	1580
20052	39	Single	Frau	1	tief	1815
20053	30	Single	Mann	1	tief	2147
20054	38	Single	Frau	1	tief	1844
20056	71	Single	Frau	1	mittel	4352
20057	57	Konkubinat	Frau	4	hoch	19911
20059	65	Konkubinat	Mann	2	sehr hoch	23800
20062	22	Konkubinat	Mann	3	mittel	6755
20063	53	Single	Mann	1	hoch	10571
20067	40	Single	Frau	1	tief	1587
20075	60	Verheiratet	Frau	2	sehr hoch	18090
20082	67	Single	Frau	1	hoch	10652
20083	34	Verheiratet	Frau	4	mittel	6589
20084	37	Konkubinat	Mann	3	mittel	4421
20089	53	Single	Frau	1	tief	2766
20092	56	Single	Mann	1	sehr hoch	22547
20093	20	Konkubinat	Mann	3	tief	1627
20094	41	Konkubinat	Frau	2	sehr hoch	18293
20096	43	Verheiratet	Frau	2	sehr hoch	23499
20098	34	Konkubinat	Frau	2	mittel	5846
20099	60	Konkubinat	Frau	2	hoch	5518
20103	30	Single	Frau	1	tief	2019
20104	30	Konkubinat	Mann	3	hoch	12826
20106	40	Single	Frau	1	mittel	6454
20108	30	Single	Mann	1	tief	829
20109	53	Konkubinat	Frau	2	sehr hoch	24849
20110	33	Single	Mann	1	hoch	6528
20111	65	Single	Mann	1	hoch	15681
20118	59	Verheiratet	Mann	3	sehr hoch	12800
20119	58	Konkubinat	Frau	2	hoch	14704
20121	20	Single	Frau	1	tief	1765
20126	35	Verheiratet	Mann	2	hoch	16788
20127	39	Verheiratet	Mann	2	hoch	12983
20129	33	Verheiratet	Frau	3	mittel	4772
20133	60	Verheiratet	Mann	3	hoch	9447
20134	39	Verheiratet	Mann	2	tief	1979
20135	30	Single	Mann	1	tief	1552
20138	44	Konkubinat	Frau	3	sehr hoch	18636
20139	66	Single	Frau	1	hoch	7215
20141	37	Konkubinat	Mann	2	sehr hoch	19193
20144	48	Single	Frau	1	mittel	5167
20145	44	Konkubinat	Mann	2	mittel	7225
20147	32	Single	Mann	1	mittel	5697
20148	40	Konkubinat	Frau	2	mittel	4348
20149	31	Konkubinat	Mann	2	tief	2697
20152	46	Single	Frau	1	hoch	8773
20159	46	Verheiratet	Mann	5	tief	2337
20162	39	Konkubinat	Mann	2	hoch	11042
20165	45	Konkubinat	Frau	2	mittel	4534
20166	59	Single	Frau	1	hoch	17655
20167	35	Single	Mann	1	tief	1643
20168	31	Single	Frau	1	mittel	6885
20169	44	Single	Mann	1	tief	1085
20172	37	Verheiratet	Mann	2	mittel	7184
20173	66	Verheiratet	Mann	2	sehr hoch	27738
20174	44	Single	Frau	1	tief	1511
20175	49	Verheiratet	Mann	4	tief	810
20179	33	Single	Frau	1	tief	2274
20181	40	Konkubinat	Frau	4	tief	1909
20184	36	Konkubinat	Mann	3	hoch	7073
20185	51	Single	Mann	1	sehr hoch	22488
20189	56	Konkubinat	Frau	2	hoch	7986
20198	88	Single	Frau	1	mittel	3961
20200	39	Verheiratet	Frau	4	mittel	3393
20201	42	Verheiratet	Frau	2	tief	3062
20202	42	Verheiratet	Mann	6	tief	1636
20203	87	Single	Frau	1	tief	2933
20205	32	Konkubinat	Mann	2	mittel	4751
20206	57	Single	Frau	1	hoch	13318
20207	30	Single	Frau	1	tief	1581
20208	37	Verheiratet	Mann	3	tief	1571
20209	23	Single	Frau	1	tief	2662
20212	31	Single	Mann	1	tief	1945
20215	30	Single	Frau	1	tief	2304
20217	62	Single	Frau	1	mittel	4398
20220	41	Single	Mann	1	mittel	6551
20224	44	Single	Frau	1	mittel	5619
20225	39	Konkubinat	Frau	3	tief	2676
20226	34	Konkubinat	Frau	2	mittel	7723
20228	31	Single	Frau	1	hoch	13527
20231	45	Konkubinat	Mann	3	tief	2892
20234	67	Single	Frau	1	hoch	15581
20236	41	Single	Mann	1	hoch	7286
20237	34	Verheiratet	Mann	5	mittel	4451
20238	38	Verheiratet	Frau	3	hoch	9983
20240	46	Konkubinat	Frau	1	sehr hoch	23875
20242	38	Konkubinat	Frau	1	tief	1909
20248	35	Single	Mann	1	tief	963
20251	33	Verheiratet	Frau	4	mittel	3481
20252	61	Konkubinat	Frau	2	sehr hoch	12505
20253	59	Verheiratet	Frau	1	tief	2489
20254	37	Single	Mann	1	mittel	4445
20255	43	Konkubinat	Mann	5	mittel	5351
20257	30	Verheiratet	Frau	4	tief	2998
20264	35	Single	Mann	1	tief	767
20266	43	Single	Mann	1	hoch	5079
20268	30	Single	Frau	1	tief	2513
20269	35	Konkubinat	Mann	3	hoch	10826
20274	48	Single	Frau	1	mittel	7000
20279	41	Single	Frau	1	tief	1467
20280	52	Single	Mann	1	mittel	3741
20282	33	Single	Mann	1	mittel	5102
20283	41	Single	Mann	1	hoch	9081
20285	38	Verheiratet	Frau	3	mittel	6144
20288	36	Verheiratet	Mann	3	tief	1680
20289	32	Single	Frau	1	tief	1919
20290	25	Single	Mann	1	tief	1551
20291	34	Single	Frau	1	tief	2473
20293	72	Verheiratet	Mann	2	mittel	6316
20294	31	Konkubinat	Frau	2	tief	1888
20298	45	Konkubinat	Frau	2	sehr hoch	22004
20299	38	Konkubinat	Frau	3	hoch	8511
20300	43	Konkubinat	Frau	2	sehr hoch	17017
20303	49	Single	Frau	1	mittel	6105
20304	54	Konkubinat	Frau	6	tief	2345
20306	34	Verheiratet	Mann	3	tief	2015
20311	34	Verheiratet	Mann	5	tief	2171
20312	38	Single	Frau	1	tief	1978
20317	21	Single	Frau	1	tief	1974
20318	33	Konkubinat	Frau	2	hoch	3188
20321	39	Single	Mann	1	tief	812
20322	52	Verheiratet	Mann	3	mittel	5499
20323	56	Verheiratet	Mann	2	mittel	4488
20327	41	Single	Frau	1	mittel	7423
20328	33	Verheiratet	Mann	2	tief	2161
20330	39	Single	Mann	1	mittel	3214
20331	61	Verheiratet	Mann	4	hoch	8411
20332	29	Verheiratet	Mann	4	tief	1408
20333	35	Konkubinat	Frau	2	mittel	7983
20337	47	Single	Frau	1	mittel	5033
20349	32	Single	Frau	1	tief	2142
20351	48	Verheiratet	Mann	4	mittel	5992
20353	48	Verheiratet	Frau	2	hoch	12913
20362	34	Konkubinat	Mann	2	mittel	5140
20364	60	Single	Mann	1	sehr hoch	11222
20369	45	Konkubinat	Mann	2	mittel	5288
20371	32	Verheiratet	Mann	3	mittel	7098
20373	32	Verheiratet	Mann	2	sehr hoch	22876
20380	43	Verheiratet	Mann	2	hoch	5450
20385	49	Konkubinat	Frau	4	tief	3209
20387	44	Verheiratet	Mann	4	mittel	5310
20390	30	Konkubinat	Mann	3	tief	2349
20391	30	Single	Frau	1	tief	1976
20393	40	Single	Mann	1	mittel	4930
20395	30	Verheiratet	Frau	2	mittel	6398
20396	45	Konkubinat	Frau	3	mittel	6615
20398	64	Single	Mann	1	hoch	9489
20400	49	Single	Frau	1	mittel	5190
20402	72	Verheiratet	Mann	4	hoch	5055
20405	59	Single	Frau	1	mittel	3175
20409	32	Konkubinat	Mann	2	mittel	5351
20411	37	Single	Mann	1	mittel	5802
20413	44	Verheiratet	Mann	3	hoch	5470
20414	31	Konkubinat	Mann	2	mittel	4164
20416	39	Single	Mann	1	mittel	678
20419	33	Konkubinat	Frau	2	tief	3106
20425	44	Konkubinat	Frau	3	hoch	14029
20427	53	Konkubinat	Frau	2	mittel	6340
20431	81	Verheiratet	Mann	2	hoch	2379
20437	33	Verheiratet	Frau	3	mittel	5004
20440	40	Konkubinat	Frau	3	tief	1751
20442	62	Single	Mann	1	sehr hoch	19895
20444	44	Verheiratet	Mann	2	mittel	4836
20446	36	Verheiratet	Mann	4	hoch	15986
20456	42	Single	Frau	1	hoch	6904
20457	57	Single	Frau	1	mittel	6211
20459	42	Single	Mann	1	hoch	17982
20463	38	Konkubinat	Frau	2	tief	3698
20465	54	Konkubinat	Frau	3	hoch	11854
20466	40	Konkubinat	Mann	2	sehr hoch	17753
20469	46	Verheiratet	Mann	4	hoch	12055
20472	40	Verheiratet	Mann	3	mittel	4561
20476	33	Single	Frau	1	tief	1710
20477	33	Konkubinat	Mann	2	hoch	13845
20478	30	Konkubinat	Frau	2	tief	2676
20480	43	Verheiratet	Mann	5	mittel	5258
20481	35	Single	Mann	1	mittel	3167
20483	26	Single	Frau	1	mittel	7552
20484	52	Single	Frau	1	mittel	4975
20485	55	Single	Frau	1	hoch	6879
20486	40	Single	Frau	1	mittel	4640
20487	33	Konkubinat	Mann	2	mittel	4207
20488	33	Single	Frau	1	tief	2253
20489	32	Verheiratet	Mann	2	hoch	8612
20491	36	Verheiratet	Mann	2	mittel	3795
20494	64	Single	Frau	1	mittel	5107
20500	33	Konkubinat	Mann	2	mittel	5533
20505	34	Single	Frau	1	tief	1306
20506	36	Konkubinat	Frau	2	mittel	2870
20509	37	Konkubinat	Mann	6	mittel	4149
20514	30	Single	Frau	1	tief	1907
20518	39	Konkubinat	Mann	2	hoch	13188
20519	36	Konkubinat	Mann	2	mittel	3242
20521	62	Single	Frau	1	hoch	13723
20526	36	Konkubinat	Mann	2	mittel	4543
20528	48	Verheiratet	Frau	2	mittel	5602
20531	68	Single	Mann	1	mittel	3533
20535	66	Verheiratet	Mann	3	sehr hoch	22762
20536	35	Konkubinat	Mann	2	mittel	6611
20537	31	Single	Frau	1	mittel	4706
20539	43	Konkubinat	Frau	3	hoch	13853
20540	25	Verheiratet	Frau	4	mittel	3358
20541	31	Konkubinat	Mann	3	mittel	6549
20542	25	Verheiratet	Frau	4	mittel	7251
20544	48	Single	Frau	1	mittel	2748
20552	37	Verheiratet	Frau	2	tief	4163
20554	59	Konkubinat	Mann	4	hoch	7911
20562	36	Single	Frau	1	mittel	3087
20563	54	Single	Frau	1	tief	3743
20565	42	Konkubinat	Frau	3	hoch	12671
20568	56	Verheiratet	Frau	4	sehr hoch	29755
20572	44	Verheiratet	Frau	6	hoch	13680
20573	51	Single	Mann	1	sehr hoch	22815
20574	37	Verheiratet	Frau	3	hoch	7826
20575	42	Single	Mann	1	hoch	9544
20578	54	Single	Frau	1	hoch	7493
20580	40	Verheiratet	Mann	2	sehr hoch	12533
20582	62	Single	Frau	1	mittel	4262
20584	30	Konkubinat	Frau	2	mittel	4630
20588	43	Single	Frau	1	mittel	6612
20591	30	Konkubinat	Mann	3	mittel	6248
20592	47	Verheiratet	Frau	2	hoch	15705
20598	35	Verheiratet	Mann	3	tief	1847
20602	58	Verheiratet	Mann	6	mittel	3371
20603	25	Single	Frau	1	tief	2996
20604	41	Konkubinat	Mann	5	mittel	7111
20608	31	Konkubinat	Frau	4	hoch	7717
20609	31	Verheiratet	Mann	2	tief	2805
20611	50	Konkubinat	Mann	2	mittel	5822
20613	34	Single	Frau	1	tief	2100
20616	41	Single	Frau	1	mittel	5531
20617	42	Konkubinat	Frau	4	mittel	7049
20621	84	Verheiratet	Frau	3	mittel	5752
20623	42	Konkubinat	Frau	3	tief	2506
20624	34	Single	Frau	1	mittel	4315
20625	35	Single	Frau	1	tief	2033
20627	37	Konkubinat	Mann	1	mittel	5911
20628	73	Single	Frau	1	mittel	5237
20629	25	Single	Mann	1	tief	1724
20631	49	Single	Frau	1	tief	3003
20636	66	Konkubinat	Frau	2	hoch	9111
20639	37	Verheiratet	Frau	3	mittel	10376
20640	59	Verheiratet	Mann	7	hoch	22877
20642	30	Konkubinat	Mann	3	hoch	6240
20645	31	Single	Frau	1	tief	1889
20649	42	Konkubinat	Frau	2	hoch	10185
20651	31	Verheiratet	Frau	2	tief	2632
20655	82	Konkubinat	Frau	2	sehr hoch	32277
20657	39	Single	Mann	1	mittel	5038
20659	40	Single	Mann	1	hoch	16214
20663	34	Single	Frau	1	mittel	6153
20664	65	Single	Mann	1	sehr hoch	25359
20666	46	Konkubinat	Frau	5	sehr hoch	11153
20667	42	Verheiratet	Mann	2	hoch	7687
20672	33	Konkubinat	Frau	3	mittel	5477
20673	30	Single	Mann	1	tief	1036
20675	37	Konkubinat	Mann	2	mittel	3027
20676	34	Verheiratet	Mann	4	tief	2956
20677	44	Single	Mann	1	mittel	6072
20678	63	Konkubinat	Frau	3	mittel	6245
20679	26	Single	Frau	1	tief	2125
20680	33	Single	Mann	1	mittel	4297
20681	50	Konkubinat	Mann	2	mittel	3170
20682	39	Verheiratet	Mann	4	mittel	5953
20685	41	Konkubinat	Frau	2	mittel	3412
20686	35	Konkubinat	Mann	2	hoch	8729
20690	49	Verheiratet	Frau	4	sehr hoch	31861
20691	33	Single	Frau	1	tief	3563
20692	64	Single	Mann	1	sehr hoch	23092
20699	37	Single	Frau	1	tief	1869
20700	30	Single	Mann	1	tief	1487
20701	36	Single	Frau	1	tief	1109
20702	36	Single	Frau	1	tief	1835
20706	85	Single	Mann	1	hoch	13151
20707	57	Verheiratet	Mann	2	hoch	9361
20711	33	Verheiratet	Mann	2	tief	2207
20712	42	Verheiratet	Mann	3	tief	1905
20719	33	Verheiratet	Frau	3	mittel	5415
20723	35	Single	Mann	1	mittel	2950
20726	42	Single	Frau	1	tief	2547
20728	36	Verheiratet	Mann	3	hoch	10770
20729	50	Konkubinat	Frau	3	sehr hoch	9043
20730	68	Verheiratet	Mann	3	sehr hoch	22098
20732	63	Single	Frau	1	tief	2555
20734	89	Konkubinat	Mann	2	mittel	6617
20735	30	Single	Frau	1	tief	2290
20745	36	Konkubinat	Frau	5	mittel	7558
20749	35	Single	Frau	1	mittel	2713
20750	22	Single	Mann	1	tief	1160
20752	43	Single	Mann	1	tief	936
20757	52	Single	Frau	1	hoch	7327
20758	57	Single	Frau	1	hoch	18003
20759	82	Single	Frau	1	mittel	4445
20760	52	Konkubinat	Mann	3	hoch	7320
20761	32	Konkubinat	Mann	3	hoch	8629
20763	30	Single	Frau	1	tief	1217
20766	30	Konkubinat	Frau	2	mittel	6332
20767	34	Single	Frau	1	tief	2827
20768	35	Single	Frau	1	tief	2046
20769	36	Verheiratet	Mann	3	hoch	14079
20770	41	Single	Frau	1	mittel	4310
20773	33	Single	Frau	1	tief	1568
20774	30	Konkubinat	Frau	3	tief	2281
20776	62	Konkubinat	Frau	1	hoch	19103
20780	32	Verheiratet	Mann	4	mittel	5903
20781	57	Konkubinat	Frau	2	hoch	10701
20783	66	Verheiratet	Mann	2	hoch	13400
20784	37	Verheiratet	Mann	7	tief	2739
20785	46	Single	Frau	1	tief	1341
20790	33	Verheiratet	Frau	3	tief	2951
20794	25	Konkubinat	Frau	2	hoch	17078
20795	73	Verheiratet	Mann	2	mittel	6722
20796	30	Konkubinat	Frau	2	hoch	9119
20802	42	Single	Mann	1	mittel	3680
20803	33	Single	Frau	1	tief	1000
20806	67	Verheiratet	Frau	2	hoch	14861
20808	42	Single	Frau	1	tief	1244
20813	35	Konkubinat	Frau	4	mittel	5069
20815	30	Single	Frau	1	tief	1927
20819	34	Verheiratet	Frau	3	mittel	5386
20821	38	Konkubinat	Mann	3	hoch	9134
20823	37	Konkubinat	Mann	3	mittel	5462
20825	81	Single	Mann	1	mittel	3770
20826	38	Verheiratet	Frau	2	tief	2474
20828	20	Konkubinat	Frau	7	tief	2282
20829	31	Single	Frau	1	tief	2811
20830	29	Konkubinat	Mann	2	tief	1884
20834	33	Konkubinat	Frau	2	hoch	9514
20847	32	Verheiratet	Frau	3	mittel	8271
20848	44	Konkubinat	Mann	3	hoch	8264
20852	48	Single	Frau	1	mittel	4243
20855	47	Konkubinat	Frau	2	mittel	5042
20856	65	Single	Mann	1	hoch	10842
20859	25	Single	Frau	1	tief	1420
20861	38	Konkubinat	Frau	3	hoch	6189
20862	31	Konkubinat	Frau	3	mittel	5586
20866	32	Konkubinat	Mann	2	tief	2207
20872	30	Single	Mann	1	tief	1695
20873	35	Verheiratet	Frau	2	mittel	6086
20874	32	Verheiratet	Mann	1	tief	2403
20875	48	Single	Mann	1	mittel	4923
20877	61	Single	Frau	1	hoch	10467
20878	43	Verheiratet	Frau	3	mittel	6322
20879	33	Konkubinat	Mann	4	hoch	11345
20881	86	Single	Mann	1	sehr hoch	24798
20882	30	Single	Frau	1	tief	828
20884	43	Single	Frau	1	mittel	2424
20886	40	Single	Frau	1	tief	2400
20887	33	Single	Frau	1	tief	2041
20888	33	Konkubinat	Mann	4	hoch	15974
20890	60	Verheiratet	Frau	2	sehr hoch	15588
20897	38	Single	Mann	1	hoch	10033
20902	38	Single	Frau	1	tief	1307
20904	34	Single	Mann	1	tief	1512
20906	50	Single	Mann	1	tief	1103
20908	84	Konkubinat	Frau	2	sehr hoch	31570
20909	60	Single	Frau	1	hoch	13152
20910	40	Verheiratet	Mann	2	hoch	15900
20911	59	Single	Frau	1	tief	2718
20914	49	Single	Mann	1	mittel	4661
20916	55	Single	Frau	1	mittel	4514
20925	54	Single	Mann	1	sehr hoch	25203
20928	38	Konkubinat	Frau	2	mittel	2687
20929	41	Konkubinat	Frau	2	hoch	11346
20931	41	Single	Mann	1	tief	1580
20932	54	Konkubinat	Frau	2	sehr hoch	11108
20933	39	Konkubinat	Frau	3	tief	2514
20935	47	Single	Frau	1	mittel	4769
20937	37	Verheiratet	Frau	3	mittel	4034
20939	35	Single	Mann	1	mittel	5165
20942	61	Verheiratet	Frau	4	sehr hoch	21842
20943	35	Konkubinat	Frau	4	sehr hoch	25484
20946	58	Konkubinat	Frau	2	sehr hoch	7393
